prodCat,prodPcat,prodName,lowPrice,avgPrice,highPrice,place,unitInfo,pubDate
水果,葡萄类,紫甜,4.0,5.0,4.5,,斤,2021-11-22 00:00:00
水果,芒果类,凯特,6.0,6.5,6.25,,斤,2021-11-22 00:00:00
水果,芒果类,肯特\新世纪\澳芒,6.0,7.0,6.5,,斤,2021-11-22 00:00:00
水果,芒果类,高乐蜜芒果,6.0,7.0,6.5,,斤,2021-11-22 00:00:00
水果,芒果类,水仙芒果,9.0,11.0,10.0,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,白条猪,10.75,10.75,10.75,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,白条猪,9.5,9.5,9.5,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,前臀尖,10.5,11.0,10.75,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,前臀尖,10.0,10.5,10.25,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,后臀尖,10.5,11.0,10.75,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,后臀尖,10.0,10.5,10.25,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,五花肉,12.0,13.0,12.5,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,五花肉,11.0,12.0,11.5,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,纯通脊,12.0,13.0,12.5,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,通脊,10.0,11.0,10.5,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,纯瘦肉,11.0,12.0,11.5,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,护心肉,14.0,14.0,14.0,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,前肘,8.0,10.0,9.0,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,后肘（带骨）,7.0,8.0,7.5,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,后肘（去骨）,9.0,9.0,9.0,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,猪尾巴,38.0,40.0,39.0,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,猪蹄,18.0,18.0,18.0,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,纯排骨,19.0,21.0,20.0,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,纯腔骨,7.5,9.0,8.25,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,腔排骨,12.0,13.0,12.5,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,棒骨,8.5,9.5,9.0,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,猪头,9.0,9.0,9.0,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,猪口条,14.0,14.0,14.0,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,猪耳,26.0,26.0,26.0,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,猪脑,25.0,28.0,26.5,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,猪肚,18.0,20.0,19.0,,斤,2021-11-22 00:00:00
肉禽蛋,猪肉类,猪板油,6.0,7.0,6.5,,斤,2021-11-22 00:00:00
肉禽蛋,禽蛋类,白条乌鸡,11.0,11.0,11.0,,斤,2021-11-22 00:00:00
肉禽蛋,禽蛋类,黑爪公鸡,12.0,12.0,12.0,,斤,2021-11-22 00:00:00
肉禽蛋,禽蛋类,鸭腿,6.0,6.5,6.25,,斤,2021-11-22 00:00:00
肉禽蛋,禽蛋类,白条湖鸭,7.0,7.0,7.0,,斤,2021-11-22 00:00:00
肉禽蛋,禽蛋类,箱鸡蛋,217.0,225.0,221.0,,箱,2021-11-22 00:00:00
肉禽蛋,禽蛋类,箱鸡蛋,4.93,5.11,5.02,,斤,2021-11-22 00:00:00
肉禽蛋,禽蛋类,散鸡蛋,5.2,5.2,5.2,,斤,2021-11-22 00:00:00
肉禽蛋,禽蛋类,生鸭蛋,7.0,7.5,7.25,,斤,2021-11-22 00:00:00
肉禽蛋,禽蛋类,熟鸭蛋,7.3,8.5,7.9,,斤,2021-11-22 00:00:00
肉禽蛋,禽蛋类,松花蛋,7.5,8.5,8.0,,斤,2021-11-22 00:00:00
肉禽蛋,禽蛋类,鹅蛋,14.5,15.5,15.0,,斤,2021-11-22 00:00:00
肉禽蛋,禽蛋类,鹌鹑蛋,5.7,6.5,6.1,,斤,2021-11-22 00:00:00
肉禽蛋,禽蛋类,柴鸡蛋,5.11,9.5,7.31,,斤,2021-11-22 00:00:00
肉禽蛋,禽蛋类,乌鸡蛋,8.0,9.5,8.75,,斤,2021-11-22 00:00:00
肉禽蛋,禽蛋类,鸵鸟蛋,100.0,110.0,105.0,,个,2021-11-22 00:00:00
肉禽蛋,禽蛋类,鸽子蛋,2.8,3.0,2.9,,个,2021-11-22 00:00:00
水产,淡水鱼,鲤鱼,6.5,6.5,6.5,,斤,2021-11-22 00:00:00
水产,淡水鱼,鲤鱼,6.5,6.5,6.5,,斤,2021-11-22 00:00:00
水产,淡水鱼,草鱼,7.5,8.0,7.75,,斤,2021-11-22 00:00:00
水产,淡水鱼,草鱼,7.5,8.0,7.75,,斤,2021-11-22 00:00:00
水产,淡水鱼,鲫鱼,8.0,9.0,8.5,,斤,2021-11-22 00:00:00
水产,淡水鱼,鲫鱼,9.0,10.0,9.5,,斤,2021-11-22 00:00:00
水产,淡水鱼,鲫鱼,10.0,11.0,10.5,,斤,2021-11-22 00:00:00
水产,淡水鱼,胖头鱼,8.0,8.5,8.25,,斤,2021-11-22 00:00:00
水产,淡水鱼,胖头鱼,8.5,9.0,8.75,,斤,2021-11-22 00:00:00
水产,淡水鱼,武昌鱼,10.0,11.0,10.5,,斤,2021-11-22 00:00:00
水产,淡水鱼,鲢鱼,4.0,4.5,4.25,,斤,2021-11-22 00:00:00
水产,淡水鱼,鲢鱼,4.0,4.5,4.25,,斤,2021-11-22 00:00:00
水产,淡水鱼,鲶鱼,4.0,4.0,4.0,,斤,2021-11-22 00:00:00
水产,淡水鱼,黑鱼,11.0,13.0,12.0,,斤,2021-11-22 00:00:00
水产,淡水鱼,黄鳝,35.0,35.0,35.0,,斤,2021-11-22 00:00:00
水产,淡水鱼,黄鳝,38.0,38.0,38.0,,斤,2021-11-22 00:00:00
水产,淡水鱼,罗非鱼,9.0,9.0,9.0,,斤,2021-11-22 00:00:00
水产,淡水鱼,虹鳟鱼,18.0,20.0,19.0,,斤,2021-11-22 00:00:00
水产,淡水鱼,鲟鱼,13.0,15.0,14.0,,斤,2021-11-22 00:00:00
水产,淡水鱼,桂鱼,38.0,38.0,38.0,,斤,2021-11-22 00:00:00
水产,淡水鱼,嘎鱼,18.0,19.0,18.5,,斤,2021-11-22 00:00:00
水产,淡水鱼,嘎鱼,16.0,17.0,16.5,,斤,2021-11-22 00:00:00
水产,淡水鱼,淡水鲈鱼,16.0,18.0,17.0,,斤,2021-11-22 00:00:00
水产,淡水鱼,泥鳅,10.0,13.0,11.5,,斤,2021-11-22 00:00:00
水产,淡水鱼,清江鱼,10.3,11.0,10.65,,斤,2021-11-22 00:00:00
水产,海水鱼,偏口鱼,20.0,23.0,21.5,,斤,2021-11-22 00:00:00
水产,海水鱼,红娘子鱼,5.0,7.0,6.0,,斤,2021-11-22 00:00:00
水产,海水鱼,快鱼,10.0,10.0,10.0,,斤,2021-11-22 00:00:00
水产,海水鱼,燕鲅,12.0,18.0,15.0,,斤,2021-11-22 00:00:00
水产,海水鱼,鲐鲅,4.0,5.0,4.5,,斤,2021-11-22 00:00:00
水产,海水鱼,鲽鱼,26.0,28.0,27.0,,斤,2021-11-22 00:00:00
水产,海水鱼,八爪鱼,35.0,40.0,37.5,,斤,2021-11-22 00:00:00
水产,海水鱼,八爪鱼,15.0,16.0,15.5,,斤,2021-11-22 00:00:00
水产,海水鱼,多宝鱼,40.0,42.0,41.0,,斤,2021-11-22 00:00:00
水产,海水鱼,海鳗,9.0,9.0,9.0,,斤,2021-11-22 00:00:00
水产,海水鱼,鳕鱼,6.0,7.0,6.5,,斤,2021-11-22 00:00:00
水产,海水鱼,国产带鱼,11.0,13.0,12.0,,斤,2021-11-22 00:00:00
水产,海水鱼,国产带鱼,14.0,15.0,14.5,,斤,2021-11-22 00:00:00
水产,海水鱼,国产带鱼,16.0,17.0,16.5,,斤,2021-11-22 00:00:00
水产,海水鱼,小黄花鱼,10.0,12.0,11.0,,斤,2021-11-22 00:00:00
水产,海水鱼,国产黄花鱼,13.0,14.0,13.5,,斤,2021-11-22 00:00:00
水产,海水鱼,国产黄花鱼,15.0,16.0,15.5,,斤,2021-11-22 00:00:00
水产,海水鱼,国产黄花鱼,22.0,23.0,22.5,,斤,2021-11-22 00:00:00
水产,海水鱼,国产平鱼,10.0,11.0,10.5,,斤,2021-11-22 00:00:00
水产,海水鱼,国产平鱼,13.0,14.0,13.5,,斤,2021-11-22 00:00:00
水产,海水鱼,国产平鱼,21.0,22.0,21.5,,斤,2021-11-22 00:00:00
水产,海水鱼,鱿鱼,13.0,14.0,13.5,,斤,2021-11-22 00:00:00
水产,海水鱼,鱿鱼,18.0,20.0,19.0,,斤,2021-11-22 00:00:00
水产,海水鱼,海鲈鱼,12.0,13.0,12.5,,斤,2021-11-22 00:00:00
水产,海水鱼,墨鱼,20.0,20.0,20.0,,斤,2021-11-22 00:00:00
水产,海水鱼,金鲳鱼,12.0,13.0,12.5,,斤,2021-11-22 00:00:00
水产,海水鱼,金鲳鱼,13.0,14.0,13.5,,斤,2021-11-22 00:00:00
水产,海水鱼,小公鱼,9.0,9.0,9.0,,斤,2021-11-22 00:00:00
水产,其他类,公河蟹,20.0,23.0,21.5,,斤,2021-11-22 00:00:00
水产,其他类,公河蟹,25.0,28.0,26.5,,斤,2021-11-22 00:00:00
水产,其他类,公河蟹,33.0,36.0,34.5,,斤,2021-11-22 00:00:00
水产,其他类,母河蟹,35.0,40.0,37.5,,斤,2021-11-22 00:00:00
水产,其他类,母河蟹,40.0,45.0,42.5,,斤,2021-11-22 00:00:00
水产,其他类,母河蟹,45.0,50.0,47.5,,斤,2021-11-22 00:00:00
水产,其他类,母梭子蟹,90.0,100.0,95.0,,斤,2021-11-22 00:00:00
水产,其他类,公梭子蟹,35.0,45.0,40.0,,斤,2021-11-22 00:00:00
水产,其他类,公梭子蟹,50.0,80.0,65.0,,斤,2021-11-22 00:00:00
水产,其他类,珍宝蟹,130.0,140.0,135.0,,斤,2021-11-22 00:00:00
水产,其他类,面包蟹,100.0,110.0,105.0,,斤,2021-11-22 00:00:00
水产,其他类,海螺,18.0,22.0,20.0,,斤,2021-11-22 00:00:00
水产,其他类,海螺,30.0,32.0,31.0,,斤,2021-11-22 00:00:00
水产,其他类,竹蛏子,35.0,40.0,37.5,,斤,2021-11-22 00:00:00
水产,其他类,蛏子,14.0,16.0,15.0,,斤,2021-11-22 00:00:00
水产,其他类,海虹,6.0,6.0,6.0,,斤,2021-11-22 00:00:00
水产,其他类,带子,13.0,14.0,13.5,,斤,2021-11-22 00:00:00
水产,其他类,生蚝,12.0,12.0,12.0,,斤,2021-11-22 00:00:00
水产,其他类,生蚝,14.0,14.0,14.0,,斤,2021-11-22 00:00:00
水产,其他类,文蛤,12.0,12.0,12.0,,斤,2021-11-22 00:00:00
水产,其他类,白蛤,4.0,8.0,6.0,,斤,2021-11-22 00:00:00
水产,其他类,青蛤,12.0,12.0,12.0,,斤,2021-11-22 00:00:00
水产,其他类,花蛤,4.0,5.5,4.75,,斤,2021-11-22 00:00:00
水产,其他类,毛蚶,7.0,8.0,7.5,,斤,2021-11-22 00:00:00
水产,其他类,田螺,3.0,3.4,3.2,,斤,2021-11-22 00:00:00
水产,其他类,海肠子,32.0,33.0,32.5,,斤,2021-11-22 00:00:00
水产,其他类,甲鱼,40.0,42.0,41.0,,斤,2021-11-22 00:00:00
水产,其他类,甲鱼,23.0,25.0,24.0,,斤,2021-11-22 00:00:00
水产,其他类,蚕蛹,35.0,37.0,36.0,,斤,2021-11-22 00:00:00
水产,其他类,牛蛙,11.0,11.0,11.0,,斤,2021-11-22 00:00:00
水产,其他类,海蜇头,6.0,8.0,7.0,,斤,2021-11-22 00:00:00
水产,其他类,白虾（笼装）,25.0,27.0,26.0,,斤,2021-11-22 00:00:00
水产,其他类,白虾（笼装）,24.0,26.0,25.0,,斤,2021-11-22 00:00:00
水产,其他类,白虾（精品）,32.0,32.0,32.0,,斤,2021-11-22 00:00:00
水产,其他类,白虾（精品）,30.0,30.0,30.0,,斤,2021-11-22 00:00:00
水产,其他类,白虾,14.0,18.0,16.0,,斤,2021-11-22 00:00:00
水产,其他类,琵琶虾,25.0,30.0,27.5,,斤,2021-11-22 00:00:00
水产,其他类,基围虾,140.0,145.0,142.5,,斤,2021-11-22 00:00:00
水产,其他类,小河虾,14.0,24.0,19.0,,斤,2021-11-22 00:00:00
水产,其他类,鲍鱼,8.0,9.0,8.5,,个,2021-11-22 00:00:00
水产,其他类,鲍鱼,6.0,7.0,6.5,,个,2021-11-22 00:00:00
水产,其他类,鲍鱼,4.0,5.0,4.5,,个,2021-11-22 00:00:00
水产,其他类,扇贝（地播）,28.0,28.0,28.0,,斤,2021-11-22 00:00:00
水产,其他类,扇贝（地播）,26.0,26.0,26.0,,斤,2021-11-22 00:00:00
水产,其他类,小红扇贝,5.0,6.0,5.5,,斤,2021-11-22 00:00:00
水产,其他类,大香螺,35.0,38.0,36.5,,斤,2021-11-22 00:00:00
水产,其他类,角螺,50.0,52.0,51.0,,斤,2021-11-22 00:00:00
水产,其他类,象拔蚌,140.0,150.0,145.0,,斤,2021-11-22 00:00:00
水产,其他类,钉螺,7.0,7.0,7.0,,斤,2021-11-22 00:00:00
水产,其他类,海螺丝,35.0,36.0,35.5,,斤,2021-11-22 00:00:00
水产,其他类,海螺,13.0,14.0,13.5,,斤,2021-11-22 00:00:00
水产,其他类,海蜇皮,8.0,9.0,8.5,,斤,2021-11-22 00:00:00
水产,其他类,海蜇丝,6.0,6.0,6.0,,斤,2021-11-22 00:00:00
蔬菜,,大白菜,0.9,1.3,1.1,冀陕辽,斤,2021-11-21 00:00:00
蔬菜,,娃娃菜,1.0,1.5,1.25,冀,斤,2021-11-21 00:00:00
蔬菜,,小白菜,1.0,1.3,1.15,,斤,2021-11-21 00:00:00
蔬菜,,圆白菜,2.3,2.5,2.4,冀,斤,2021-11-21 00:00:00
蔬菜,,圆白菜,1.3,1.8,1.55,鄂,斤,2021-11-21 00:00:00
蔬菜,,紫甘蓝,1.1,1.3,1.2,冀宁,斤,2021-11-21 00:00:00
蔬菜,,芹菜,2.2,2.8,2.5,鲁,斤,2021-11-21 00:00:00
蔬菜,,西芹,4.0,4.2,4.1,辽,斤,2021-11-21 00:00:00
蔬菜,,菠菜,2.5,3.5,3.0,蒙,斤,2021-11-21 00:00:00
蔬菜,,莴笋,1.2,2.0,1.6,冀,斤,2021-11-21 00:00:00
蔬菜,,团生菜,2.0,5.0,3.5,冀,斤,2021-11-21 00:00:00
蔬菜,,散叶生菜,3.0,3.8,3.4,京辽,斤,2021-11-21 00:00:00
蔬菜,,罗马生菜,3.0,3.2,3.1,冀,斤,2021-11-21 00:00:00
蔬菜,,油菜,2.0,2.5,2.25,冀,斤,2021-11-21 00:00:00
蔬菜,,香菜,4.0,5.0,4.5,冀,斤,2021-11-21 00:00:00
蔬菜,,茴香,2.0,2.5,2.25,冀,斤,2021-11-21 00:00:00
蔬菜,,韭菜,2.6,3.2,2.9,粤冀,斤,2021-11-21 00:00:00
蔬菜,,苦菊,4.0,5.0,4.5,辽,斤,2021-11-21 00:00:00
蔬菜,,油麦菜,3.5,4.5,4.0,辽,斤,2021-11-21 00:00:00
蔬菜,,黄心菜,1.0,1.3,1.15,皖,斤,2021-11-21 00:00:00
蔬菜,,雪里蕻,1.3,1.5,1.4,冀,斤,2021-11-21 00:00:00
蔬菜,,散菜花,4.8,6.3,5.55,冀甘陕,斤,2021-11-21 00:00:00
蔬菜,,绿菜花,4.0,5.0,4.5,冀甘,斤,2021-11-21 00:00:00
蔬菜,,绿豆芽,0.95,1.0,0.98,,斤,2021-11-21 00:00:00
蔬菜,,黄豆芽,0.85,0.9,0.88,,斤,2021-11-21 00:00:00
蔬菜,,番茄,1.5,2.8,2.15,蒙,斤,2021-11-21 00:00:00
蔬菜,,番茄,3.0,3.5,3.25,鲁蒙冀,斤,2021-11-21 00:00:00
蔬菜,,黄瓜,3.0,4.2,3.6,蒙辽,斤,2021-11-21 00:00:00
蔬菜,,黄瓜,4.5,5.0,4.75,冀鲁,斤,2021-11-21 00:00:00
蔬菜,,小黄瓜,4.5,5.0,4.75,辽,斤,2021-11-21 00:00:00
蔬菜,,茄子,2.3,3.5,2.9,冀京,斤,2021-11-21 00:00:00
蔬菜,,长茄,2.0,2.6,2.3,冀晋辽,斤,2021-11-21 00:00:00
蔬菜,,广茄,2.5,3.6,3.05,冀京,斤,2021-11-21 00:00:00
蔬菜,,线茄,3.5,4.5,4.0,冀鲁,斤,2021-11-21 00:00:00
蔬菜,,冬瓜,1.4,1.6,1.5,辽桂,斤,2021-11-21 00:00:00
蔬菜,,冬瓜,0.7,0.8,0.75,苏,斤,2021-11-21 00:00:00
蔬菜,,毛冬瓜,1.4,2.0,1.7,冀豫,斤,2021-11-21 00:00:00
蔬菜,,架豆,3.5,5.0,4.25,冀,斤,2021-11-21 00:00:00
蔬菜,,豆王,4.0,5.3,4.65,云冀,斤,2021-11-21 00:00:00
蔬菜,,扁豆,4.0,5.5,4.75,冀,斤,2021-11-21 00:00:00
蔬菜,,豇豆,3.5,4.5,4.0,桂云,斤,2021-11-21 00:00:00
蔬菜,,白不老,4.0,5.4,4.7,辽冀,斤,2021-11-21 00:00:00
蔬菜,,油豆,4.0,6.0,5.0,辽冀,斤,2021-11-21 00:00:00
蔬菜,,毛豆,4.5,4.6,4.55,云桂闽川,斤,2021-11-21 00:00:00
蔬菜,,玉米,2.5,2.8,2.65,鄂桂闽,斤,2021-11-21 00:00:00
蔬菜,,花生,4.0,4.5,4.25,苏冀皖,斤,2021-11-21 00:00:00
蔬菜,,苦瓜,3.5,4.5,4.0,冀鲁,斤,2021-11-21 00:00:00
蔬菜,,丝瓜,3.0,4.0,3.5,冀豫鲁,斤,2021-11-21 00:00:00
蔬菜,,西葫芦,2.0,3.3,2.65,云,斤,2021-11-21 00:00:00
蔬菜,,佛手瓜,2.8,3.0,2.9,冀,斤,2021-11-21 00:00:00
蔬菜,,贝贝南瓜,2.5,2.6,2.55,蒙,斤,2021-11-21 00:00:00
蔬菜,,金丝南瓜,1.2,1.4,1.3,蒙,斤,2021-11-21 00:00:00
蔬菜,,板栗南瓜,1.4,1.6,1.5,新蒙,斤,2021-11-21 00:00:00
蔬菜,,南北瓜,0.7,0.9,0.8,川鄂皖浙,斤,2021-11-21 00:00:00
蔬菜,,尖椒,2.5,5.0,3.75,辽冀鲁蒙,斤,2021-11-21 00:00:00
蔬菜,,红尖椒,2.5,4.5,3.5,鲁,斤,2021-11-21 00:00:00
蔬菜,,美人椒,4.5,5.5,5.0,鲁云蒙,斤,2021-11-21 00:00:00
蔬菜,,螺丝椒,3.0,5.5,4.25,鲁甘,斤,2021-11-21 00:00:00
蔬菜,,柿子椒,2.0,2.5,2.25,鲁冀,斤,2021-11-21 00:00:00
蔬菜,,线椒,2.5,4.0,3.25,鲁冀,斤,2021-11-21 00:00:00
蔬菜,,杭椒,3.0,4.0,3.5,鲁,斤,2021-11-21 00:00:00
蔬菜,,小米椒,6.0,7.0,6.5,云,斤,2021-11-21 00:00:00
蔬菜,,彩椒,6.0,7.0,6.5,鲁冀,斤,2021-11-21 00:00:00
蔬菜,,白萝卜,0.8,1.2,1.0,冀,斤,2021-11-21 00:00:00
蔬菜,,心里美,1.4,1.7,1.55,冀,斤,2021-11-21 00:00:00
蔬菜,,卞萝卜,0.9,1.2,1.05,冀鲁,斤,2021-11-21 00:00:00
蔬菜,,青萝卜,2.0,2.4,2.2,冀津,斤,2021-11-21 00:00:00
蔬菜,,胡萝卜,1.2,1.8,1.5,冀鲁,斤,2021-11-21 00:00:00
蔬菜,,胡萝卜,1.3,1.8,1.55,冀鲁,斤,2021-11-21 00:00:00
蔬菜,,土豆,0.8,1.0,0.9,冀,斤,2021-11-21 00:00:00
蔬菜,,土豆,1.0,1.3,1.15,冀陕,斤,2021-11-21 00:00:00
蔬菜,,葱头,0.85,0.95,0.9,甘,斤,2021-11-21 00:00:00
蔬菜,,葱头,1.3,1.4,1.35,蒙,斤,2021-11-21 00:00:00
蔬菜,,山药,2.5,3.5,3.0,冀,斤,2021-11-21 00:00:00
蔬菜,,山药,3.8,8.0,5.9,豫,斤,2021-11-21 00:00:00
蔬菜,,莲藕,3.0,3.5,3.25,津苏,斤,2021-11-21 00:00:00
蔬菜,,红薯,1.0,1.2,1.1,冀,斤,2021-11-21 00:00:00
蔬菜,,红薯,1.5,2.0,1.75,,斤,2021-11-21 00:00:00
蔬菜,,紫薯,1.8,3.5,2.65,,斤,2021-11-21 00:00:00
蔬菜,,茭白,5.5,6.0,5.75,津,斤,2021-11-21 00:00:00
蔬菜,,荸荠,2.7,3.0,2.85,皖,斤,2021-11-21 00:00:00
蔬菜,,芋头,1.5,1.6,1.55,鲁,斤,2021-11-21 00:00:00
蔬菜,,姜,1.5,3.5,2.5,冀鲁,斤,2021-11-21 00:00:00
蔬菜,,大蒜,3.0,4.4,3.7,豫苏鲁,斤,2021-11-21 00:00:00
蔬菜,,蒜米,3.2,3.8,3.5,鲁,斤,2021-11-21 00:00:00
蔬菜,,大葱,2.2,3.0,2.6,冀鲁辽,斤,2021-11-21 00:00:00
蔬菜,,小葱,6.0,6.5,6.25,辽,斤,2021-11-21 00:00:00
蔬菜,,蒜苗,3.0,6.5,4.75,鲁,斤,2021-11-21 00:00:00
蔬菜,,蒜黄,3.6,4.0,3.8,冀,斤,2021-11-21 00:00:00
蔬菜,,青蒜,3.8,4.0,3.9,鲁豫,斤,2021-11-21 00:00:00
蔬菜,,平菇,2.5,3.5,3.0,京,斤,2021-11-21 00:00:00
蔬菜,,香菇,3.0,5.5,4.25,冀,斤,2021-11-21 00:00:00
蔬菜,,白玉菇,5.0,6.0,5.5,京,斤,2021-11-21 00:00:00
蔬菜,,口蘑,8.5,9.0,8.75,豫,斤,2021-11-21 00:00:00
蔬菜,,杏鲍菇,4.0,4.5,4.25,苏,斤,2021-11-21 00:00:00
蔬菜,,金针菇,3.0,3.5,3.25,辽,斤,2021-11-21 00:00:00
水果,其他类,菠萝,2.0,2.5,2.25,,斤,2021-11-21 00:00:00
水果,其他类,圣女果,5.0,6.0,5.5,,斤,2021-11-21 00:00:00
水果,其他类,百香果,7.0,8.0,7.5,,斤,2021-11-21 00:00:00
水果,其他类,冬枣,2.0,6.0,4.0,,斤,2021-11-21 00:00:00
水果,其他类,黑枣,7.0,9.0,8.0,,斤,2021-11-21 00:00:00
水果,其他类,红颜九九草莓,35.0,40.0,37.5,,斤,2021-11-21 00:00:00
水果,其他类,宁玉草莓,17.0,20.0,18.5,,斤,2021-11-21 00:00:00
水果,其他类,人参果,4.0,5.0,4.5,,斤,2021-11-21 00:00:00
水果,其他类,火龙果,2.2,7.0,4.6,,斤,2021-11-21 00:00:00
水果,其他类,火龙果,2.5,4.5,3.5,,斤,2021-11-21 00:00:00
水果,其他类,板栗,3.0,3.5,3.25,,斤,2021-11-21 00:00:00
水果,其他类,油栗,3.5,8.0,5.75,,斤,2021-11-21 00:00:00
水果,其他类,木瓜,5.0,6.0,5.5,,斤,2021-11-21 00:00:00
水果,其他类,蜜柿,2.6,3.5,3.05,,斤,2021-11-21 00:00:00
水果,其他类,柿饼,7.0,12.0,9.5,,斤,2021-11-21 00:00:00
水果,其他类,磨盘柿子,1.5,1.7,1.6,,斤,2021-11-21 00:00:00
水果,其他类,脆皮柿子,1.8,2.5,2.15,,斤,2021-11-21 00:00:00
水果,其他类,甘蔗,1.3,1.5,1.4,,斤,2021-11-21 00:00:00
水果,其他类,柠檬,4.0,5.0,4.5,,斤,2021-11-21 00:00:00
水果,其他类,石榴,3.0,7.0,5.0,四川,斤,2021-11-21 00:00:00
水果,其他类,山楂,2.0,4.5,3.25,,斤,2021-11-21 00:00:00
水果,其他类,姑娘果（灯笼果）,7.0,12.0,9.5,,斤,2021-11-21 00:00:00
水果,其他类,鸡心沙果,3.0,6.5,4.75,,斤,2021-11-21 00:00:00
水果,梨类,鸭梨,1.1,1.5,1.3,,斤,2021-11-21 00:00:00
水果,梨类,雪花梨,1.2,1.5,1.35,,斤,2021-11-21 00:00:00
水果,梨类,皇冠梨,1.8,2.4,2.1,,斤,2021-11-21 00:00:00
水果,梨类,南果梨,1.2,3.5,2.35,,斤,2021-11-21 00:00:00
水果,梨类,丰水梨,3.0,3.4,3.2,,斤,2021-11-21 00:00:00
水果,梨类,广梨,1.8,3.2,2.5,,斤,2021-11-21 00:00:00
水果,梨类,酥梨,1.6,2.0,1.8,,斤,2021-11-21 00:00:00
水果,梨类,库尔勒香梨,3.5,4.3,3.9,,斤,2021-11-21 00:00:00
水果,梨类,红啤梨,3.5,4.5,4.0,,斤,2021-11-21 00:00:00
水果,梨类,蜜梨,2.0,2.5,2.25,,斤,2021-11-21 00:00:00
水果,梨类,京白梨,1.6,2.3,1.95,,斤,2021-11-21 00:00:00
水果,梨类,贵妃梨,1.2,1.5,1.35,,斤,2021-11-21 00:00:00
水果,柑橘类,蜜桔,1.1,2.4,1.75,,斤,2021-11-21 00:00:00
水果,柑橘类,小叶桔,1.2,2.5,1.85,,斤,2021-11-21 00:00:00
水果,柑橘类,南丰蜜桔,2.2,3.5,2.85,,斤,2021-11-21 00:00:00
水果,柑橘类,砂糖橘,5.0,6.0,5.5,,斤,2021-11-21 00:00:00
水果,柑橘类,耙耙柑（丑橘）,3.5,6.0,4.75,,斤,2021-11-21 00:00:00
水果,柑橘类,爱媛,3.0,6.0,4.5,,斤,2021-11-21 00:00:00
水果,柑橘类,赣南脐橙Ф65-Ф95,2.4,4.0,3.2,,斤,2021-11-21 00:00:00
水果,柑橘类,鄂、湘、川脐橙,2.5,3.5,3.0,,斤,2021-11-21 00:00:00
水果,柑橘类,冰糖橙,1.8,3.5,2.65,,斤,2021-11-21 00:00:00
水果,柑橘类,芦柑,2.5,3.0,2.75,,斤,2021-11-21 00:00:00
水果,柑橘类,金桔,3.6,8.0,5.8,,斤,2021-11-21 00:00:00
水果,柑橘类,蜜柚,1.5,2.6,2.05,,斤,2021-11-21 00:00:00
水果,柑橘类,蜜柚,1.2,1.6,1.4,,斤,2021-11-21 00:00:00
水果,柑橘类,葡萄柚,4.0,5.0,4.5,,斤,2021-11-21 00:00:00
水果,桃李杏类,晚蜜,3.0,5.0,4.0,,斤,2021-11-21 00:00:00
水果,桃李杏类,猕猴桃,3.5,5.5,4.5,,斤,2021-11-21 00:00:00
水果,桃李杏类,猕猴桃,2.0,2.7,2.35,,斤,2021-11-21 00:00:00
水果,桃李杏类,猕猴桃,1.8,2.3,2.05,,斤,2021-11-21 00:00:00
水果,桃李杏类,李子,1.5,3.0,2.25,,斤,2021-11-21 00:00:00
水果,西瓜类,无籽小号-大号,5.0,5.2,5.1,,斤,2021-11-21 00:00:00
水果,西瓜类,麒麟、甜蜜蜜,4.0,4.5,4.25,,斤,2021-11-21 00:00:00
水果,西瓜类,黑美人,3.0,3.2,3.1,,斤,2021-11-21 00:00:00
水果,西瓜类,特小凤,3.0,3.3,3.15,,斤,2021-11-21 00:00:00
水果,西瓜类,甜王,4.0,4.3,4.15,,斤,2021-11-21 00:00:00
水果,香蕉类,国产香蕉,2.7,3.0,2.85,,斤,2021-11-21 00:00:00
水果,香蕉类,南美、菲律宾香蕉,3.2,3.7,3.45,,斤,2021-11-21 00:00:00
